,chr,start,end
3814,chr8,59136000,59148800
3815,chr8,59148800,59161600
3816,chr8,59187200,59200000
3817,chr8,59200000,59212800
3818,chr8,59212800,59225600
3819,chr8,59225600,59238400
3820,chr8,59238400,59251200
3821,chr8,59264000,59276800
3822,chr8,59276800,59289600
3823,chr8,59289600,59302400
3824,chr8,59302400,59315200
3825,chr8,59315200,59328000
3826,chr8,59328000,59340800
3827,chr8,59340800,59353600
3828,chr8,59353600,59366400
3829,chr8,59379200,59392000
3830,chr8,59392000,59404800
3831,chr8,59404800,59417600
3832,chr8,59417600,59430400
3833,chr8,59430400,59443200
3834,chr8,59443200,59456000
3835,chr8,59456000,59468800
3836,chr8,59468800,59481600
3837,chr8,59481600,59494400
3838,chr8,59494400,59507200
3839,chr8,59507200,59520000
3840,chr8,59520000,59532800
3841,chr8,59545600,59558400
3842,chr8,59558400,59571200
3843,chr8,59584000,59596800
3844,chr8,59596800,59609600
3845,chr8,59609600,59622400
3846,chr8,59622400,59635200
3847,chr8,59635200,59648000
3848,chr8,59648000,59660800
3849,chr8,59660800,59673600
3850,chr8,59673600,59686400
3851,chr8,59686400,59699200
3852,chr8,59699200,59712000
3853,chr8,59712000,59724800
3854,chr8,59724800,59737600
3855,chr8,59737600,59750400
3856,chr8,59763200,59776000
3857,chr8,59776000,59788800
3858,chr8,59788800,59801600
3859,chr8,59801600,59814400
3860,chr8,59814400,59827200
3861,chr8,59827200,59840000
3862,chr8,59840000,59852800
3863,chr8,59852800,59865600
3864,chr8,59891200,59904000
3865,chr8,59904000,59916800
3866,chr8,59916800,59929600
3867,chr8,59929600,59942400
3868,chr8,59942400,59955200
3869,chr8,59955200,59968000
3870,chr8,59968000,59980800
3871,chr8,59980800,59993600
3872,chr8,59993600,60006400
3873,chr8,60006400,60019200
3874,chr8,60019200,60032000
3875,chr8,60032000,60044800
3876,chr8,60044800,60057600
3877,chr8,60057600,60070400
3878,chr8,60070400,60083200
3879,chr8,60083200,60096000
3880,chr8,60096000,60108800
3881,chr8,60108800,60121600
3882,chr8,60121600,60134400
3883,chr8,60134400,60147200
3884,chr8,60147200,60160000
3885,chr8,60160000,60172800
3886,chr8,60172800,60185600
3887,chr8,60185600,60198400
3888,chr8,60198400,60211200
3889,chr8,60211200,60224000
3890,chr8,60224000,60236800
3891,chr8,60236800,60249600
3892,chr8,60249600,60262400
3893,chr8,60262400,60275200
3894,chr8,60275200,60288000
3895,chr8,60288000,60300800
3896,chr8,60300800,60313600
3897,chr8,60313600,60326400
3898,chr8,60326400,60339200
3899,chr8,60339200,60352000
3900,chr8,60352000,60364800
3901,chr8,60364800,60377600
3902,chr8,60377600,60390400
3903,chr8,60390400,60403200
3904,chr8,60403200,60416000
3905,chr8,60416000,60428800
3906,chr8,60428800,60441600
3907,chr8,60441600,60454400
3908,chr8,60454400,60467200
3909,chr8,60467200,60480000
3910,chr8,60480000,60492800
3911,chr8,60492800,60505600
3912,chr8,60505600,60518400
3913,chr8,60518400,60531200
3914,chr8,60531200,60544000
3915,chr8,60544000,60556800
3916,chr8,60556800,60569600
3917,chr8,60569600,60582400
3918,chr8,60582400,60595200
3919,chr8,60595200,60608000
3920,chr8,60608000,60620800
3921,chr8,60620800,60633600
3922,chr8,60633600,60646400
3923,chr8,60646400,60659200
3924,chr8,60659200,60672000
3925,chr8,60672000,60684800
3926,chr8,60684800,60697600
3927,chr8,60697600,60710400
3928,chr8,60710400,60723200
3929,chr8,60723200,60736000
3930,chr8,60736000,60748800
3931,chr8,60748800,60761600
3932,chr8,60761600,60774400
3933,chr8,60774400,60787200
3934,chr8,60787200,60800000
3935,chr8,60800000,60812800
3936,chr8,60812800,60825600
3937,chr8,60838400,60851200
3938,chr8,60851200,60864000
3939,chr8,60864000,60876800
3940,chr8,60876800,60889600
3941,chr8,60889600,60902400
3942,chr8,60902400,60915200
3943,chr8,60915200,60928000
3944,chr8,60928000,60940800
3945,chr8,60940800,60953600
3946,chr8,60953600,60966400
3947,chr8,60966400,60979200
3948,chr8,60979200,60992000
3949,chr8,60992000,61004800
3950,chr8,61004800,61017600
3951,chr8,61017600,61030400
3952,chr8,61030400,61043200
3953,chr8,61043200,61056000
3954,chr8,61056000,61068800
3955,chr8,61068800,61081600
3956,chr8,61081600,61094400
3957,chr8,61094400,61107200
3958,chr8,61120000,61132800
3959,chr8,61132800,61145600
3960,chr8,61145600,61158400
3961,chr8,61158400,61171200
3962,chr8,61171200,61184000
3963,chr8,61196800,61209600
3964,chr8,61209600,61222400
3965,chr8,61222400,61235200
3966,chr8,61235200,61248000
3967,chr8,61248000,61260800
3968,chr8,61273600,61286400
3969,chr8,61286400,61299200
3970,chr8,61299200,61312000
3971,chr8,61312000,61324800
3972,chr8,61324800,61337600
3973,chr8,61337600,61350400
3974,chr8,61350400,61363200
3975,chr8,61363200,61376000
3976,chr8,61376000,61388800
3977,chr8,61388800,61401600
3978,chr8,61401600,61414400
3979,chr8,61414400,61427200
3980,chr8,61427200,61440000
3981,chr8,61440000,61452800
3982,chr8,61452800,61465600
3983,chr8,61465600,61478400
3984,chr8,61478400,61491200
3985,chr8,61491200,61504000
3986,chr8,61504000,61516800
3987,chr8,61516800,61529600
3988,chr8,61529600,61542400
3989,chr8,61542400,61555200
3990,chr8,61555200,61568000
3991,chr8,61568000,61580800
3992,chr8,61580800,61593600
3993,chr8,61593600,61606400
3994,chr8,61606400,61619200
3995,chr8,61619200,61632000
3996,chr8,61632000,61644800
3997,chr8,61644800,61657600
3998,chr8,61657600,61670400
3999,chr8,61670400,61683200
4000,chr8,61683200,61696000
4001,chr8,61696000,61708800
4002,chr8,61708800,61721600
4003,chr8,61721600,61734400
4004,chr8,61734400,61747200
4005,chr8,61747200,61760000
4006,chr8,61760000,61772800
4007,chr8,61772800,61785600
4008,chr8,61785600,61798400
4009,chr8,61798400,61811200
4010,chr8,61811200,61824000
4011,chr8,61824000,61836800
4012,chr8,61836800,61849600
4013,chr8,61849600,61862400
4014,chr8,61862400,61875200
4015,chr8,61875200,61888000
4016,chr8,61888000,61900800
4017,chr8,61900800,61913600
4018,chr8,61913600,61926400
4019,chr8,61926400,61939200
4020,chr8,61939200,61952000
4021,chr8,61952000,61964800
4022,chr8,61964800,61977600
4023,chr8,61977600,61990400
4024,chr8,62003200,62016000
4025,chr8,62016000,62028800
4026,chr8,62028800,62041600
4027,chr8,62041600,62054400
4028,chr8,62054400,62067200
4029,chr8,62067200,62080000
4030,chr8,62080000,62092800
4031,chr8,62092800,62105600
4032,chr8,62105600,62118400
4033,chr8,62118400,62131200
4034,chr8,62131200,62144000
4035,chr8,62144000,62156800
4036,chr8,62156800,62169600
4037,chr8,62169600,62182400
4038,chr8,62182400,62195200
4039,chr8,62195200,62208000
4040,chr8,62233600,62246400
4041,chr8,62246400,62259200
4042,chr8,62259200,62272000
4043,chr8,62272000,62284800
4044,chr8,62284800,62297600
4045,chr8,62297600,62310400
4046,chr8,62310400,62323200
4047,chr8,62323200,62336000
4048,chr8,62336000,62348800
4049,chr8,62348800,62361600
4050,chr8,62361600,62374400
4051,chr8,62374400,62387200
4052,chr8,62387200,62400000
4053,chr8,62400000,62412800
4054,chr8,62412800,62425600
4055,chr8,62425600,62438400
4056,chr8,62438400,62451200
4057,chr8,62451200,62464000
4058,chr8,62464000,62476800
4059,chr8,62476800,62489600
4060,chr8,62489600,62502400
4061,chr8,62502400,62515200
4062,chr8,62515200,62528000
4063,chr8,62528000,62540800
4064,chr8,62540800,62553600
4065,chr8,62553600,62566400
4066,chr8,62566400,62579200
4067,chr8,62579200,62592000
4068,chr8,62592000,62604800
4069,chr8,62604800,62617600
4070,chr8,62617600,62630400
4071,chr8,62643200,62656000
4072,chr8,62656000,62668800
4073,chr8,62668800,62681600
4074,chr8,62681600,62694400
4075,chr8,62694400,62707200
4076,chr8,62707200,62720000
4077,chr8,62720000,62732800
4078,chr8,62732800,62745600
4079,chr8,62745600,62758400
4080,chr8,62758400,62771200
4081,chr8,62771200,62784000
4082,chr8,62784000,62796800
4083,chr8,62796800,62809600
4084,chr8,62848000,62860800
4085,chr8,62860800,62873600
4086,chr8,62873600,62886400
4087,chr8,62886400,62899200
4088,chr8,62899200,62912000
4089,chr8,62912000,62924800
4090,chr8,62924800,62937600
4091,chr8,62937600,62950400
4092,chr8,62950400,62963200
4093,chr8,62963200,62976000
4094,chr8,62976000,62988800
4095,chr8,62988800,63001600
4096,chr8,63001600,63014400
4097,chr8,63014400,63027200
4098,chr8,63027200,63040000
4099,chr8,63040000,63052800
4100,chr8,63052800,63065600
4101,chr8,63065600,63078400
4102,chr8,63078400,63091200
4103,chr8,63091200,63104000
4104,chr8,63104000,63116800
4105,chr8,63116800,63129600
4106,chr8,63129600,63142400
4107,chr8,63142400,63155200
4108,chr8,63155200,63168000
4109,chr8,63168000,63180800
4110,chr8,63180800,63193600
4111,chr8,63193600,63206400
4112,chr8,63206400,63219200
4113,chr8,63219200,63232000
4114,chr8,63232000,63244800
4115,chr8,63244800,63257600
4116,chr8,63257600,63270400
4117,chr8,63270400,63283200
4118,chr8,63283200,63296000
4119,chr8,63296000,63308800
4120,chr8,63308800,63321600
4121,chr8,63321600,63334400
4122,chr8,63334400,63347200
4123,chr8,63347200,63360000
4124,chr8,63360000,63372800
4125,chr8,63372800,63385600
4126,chr8,63385600,63398400
4127,chr8,63398400,63411200
4128,chr8,63411200,63424000
4129,chr8,63424000,63436800
4130,chr8,63436800,63449600
4131,chr8,63449600,63462400
4132,chr8,63462400,63475200
4133,chr8,63488000,63500800
4134,chr8,63500800,63513600
4135,chr8,63513600,63526400
4136,chr8,63526400,63539200
4137,chr8,63539200,63552000
4138,chr8,63552000,63564800
4139,chr8,63564800,63577600
4140,chr8,63577600,63590400
4141,chr8,63590400,63603200
4142,chr8,63603200,63616000
4143,chr8,63616000,63628800
4144,chr8,63628800,63641600
4145,chr8,63641600,63654400
4146,chr8,63680000,63692800
4147,chr8,63692800,63705600
4148,chr8,63705600,63718400
4149,chr8,63718400,63731200
4150,chr8,63731200,63744000
4151,chr8,63744000,63756800
4152,chr8,63756800,63769600
4153,chr8,63769600,63782400
4154,chr8,63782400,63795200
4155,chr8,63833600,63846400
4156,chr8,63846400,63859200
4157,chr8,63872000,63884800
4158,chr8,63884800,63897600
4159,chr8,63910400,63923200
4160,chr8,63923200,63936000
4161,chr8,63948800,63961600
4162,chr8,63961600,63974400
4163,chr8,63974400,63987200
4164,chr8,63987200,64000000
4165,chr8,64000000,64012800
4166,chr8,64012800,64025600
4167,chr8,64025600,64038400
4168,chr8,64038400,64051200
4169,chr8,64064000,64076800
4170,chr8,64076800,64089600
4171,chr8,64089600,64102400
4172,chr8,64115200,64128000
4173,chr8,64128000,64140800
4174,chr8,64140800,64153600
4175,chr8,64166400,64179200
4176,chr8,64179200,64192000
4177,chr8,64192000,64204800
4178,chr8,64204800,64217600
4179,chr8,64256000,64268800
4180,chr8,64268800,64281600
4181,chr8,64281600,64294400
4182,chr8,64294400,64307200
4183,chr8,64320000,64332800
4184,chr8,64332800,64345600
4185,chr8,64345600,64358400
4186,chr8,64358400,64371200
4187,chr8,64371200,64384000
4188,chr8,64384000,64396800
4189,chr8,64396800,64409600
4190,chr8,64409600,64422400
4191,chr8,64422400,64435200
4192,chr8,64435200,64448000
4193,chr8,64448000,64460800
4194,chr8,64460800,64473600
4195,chr8,64473600,64486400
4196,chr8,64486400,64499200
4197,chr8,64499200,64512000
4198,chr8,64512000,64524800
4199,chr8,64524800,64537600
4200,chr8,64537600,64550400
4201,chr8,64550400,64563200
4202,chr8,64563200,64576000
4203,chr8,64576000,64588800
4204,chr8,64588800,64601600
4205,chr8,64601600,64614400
4206,chr8,64614400,64627200
4207,chr8,64627200,64640000
4208,chr8,64640000,64652800
4209,chr8,64652800,64665600
4210,chr8,64665600,64678400
4211,chr8,64691200,64704000
4212,chr8,64704000,64716800
4213,chr8,64716800,64729600
4214,chr8,64729600,64742400
4215,chr8,64742400,64755200
4216,chr8,64755200,64768000
4217,chr8,64780800,64793600
4218,chr8,64793600,64806400
4219,chr8,64806400,64819200
4220,chr8,64832000,64844800
4221,chr8,64844800,64857600
4222,chr8,64883200,64896000
4223,chr8,64896000,64908800
4224,chr8,64921600,64934400
4225,chr8,64934400,64947200
4226,chr8,64960000,64972800
4227,chr8,64972800,64985600
4228,chr8,64985600,64998400
4229,chr8,64998400,65011200
4230,chr8,65011200,65024000
4231,chr8,65036800,65049600
4232,chr8,65062400,65075200
4233,chr8,65075200,65088000
4234,chr8,65088000,65100800
4235,chr8,65100800,65113600
4236,chr8,65139200,65152000
4237,chr8,65152000,65164800
4238,chr8,65164800,65177600
4239,chr8,65177600,65190400
4240,chr8,65190400,65203200
4241,chr8,65203200,65216000
4242,chr8,65216000,65228800
4243,chr8,65228800,65241600
4244,chr8,65254400,65267200
4245,chr8,65267200,65280000
4246,chr8,65280000,65292800
4247,chr8,65292800,65305600
4248,chr8,65305600,65318400
4249,chr8,65344000,65356800
4250,chr8,65356800,65369600
4251,chr8,65369600,65382400
4252,chr8,65382400,65395200
4253,chr8,65395200,65408000
4254,chr8,65408000,65420800
4255,chr8,65446400,65459200
4256,chr8,65459200,65472000
4257,chr8,65472000,65484800
4258,chr8,65484800,65497600
4259,chr8,65497600,65510400
4260,chr8,65510400,65523200
4261,chr8,65523200,65536000
4262,chr8,65536000,65548800
4263,chr8,65548800,65561600
4264,chr8,65561600,65574400
4265,chr8,65574400,65587200
4266,chr8,65587200,65600000
4267,chr8,65600000,65612800
4268,chr8,65612800,65625600
4269,chr8,65625600,65638400
4270,chr8,65638400,65651200
4271,chr8,65651200,65664000
4272,chr8,65664000,65676800
4273,chr8,65676800,65689600
4274,chr8,65689600,65702400
4275,chr8,65702400,65715200
4276,chr8,65715200,65728000
4277,chr8,65728000,65740800
4278,chr8,65740800,65753600
4279,chr8,65753600,65766400
4280,chr8,65766400,65779200
4281,chr8,65779200,65792000
4282,chr8,65792000,65804800
4283,chr8,65804800,65817600
4284,chr8,65817600,65830400
4285,chr8,65830400,65843200
4286,chr8,65843200,65856000
4287,chr8,65856000,65868800
4288,chr8,65868800,65881600
4289,chr8,65881600,65894400
4290,chr8,65894400,65907200
4291,chr8,65907200,65920000
4292,chr8,65920000,65932800
4293,chr8,65932800,65945600
4294,chr8,65945600,65958400
4295,chr8,65958400,65971200
4296,chr8,65971200,65984000
4297,chr8,65984000,65996800
4298,chr8,65996800,66009600
4299,chr8,66009600,66022400
4300,chr8,66022400,66035200
4301,chr8,66035200,66048000
4302,chr8,66048000,66060800
4303,chr8,66060800,66073600
4304,chr8,66073600,66086400
4305,chr8,66086400,66099200
4306,chr8,66099200,66112000
4307,chr8,66112000,66124800
4308,chr8,66124800,66137600
4309,chr8,66137600,66150400
4310,chr8,66150400,66163200
4311,chr8,66176000,66188800
4312,chr8,66188800,66201600
4313,chr8,66201600,66214400
4314,chr8,66214400,66227200
4315,chr8,66227200,66240000
4316,chr8,66240000,66252800
4317,chr8,66252800,66265600
4318,chr8,66265600,66278400
4319,chr8,66278400,66291200
4320,chr8,66291200,66304000
4321,chr8,66304000,66316800
4322,chr8,66316800,66329600
4323,chr8,66329600,66342400
4324,chr8,66342400,66355200
4325,chr8,66355200,66368000
4326,chr8,66368000,66380800
4327,chr8,66380800,66393600
4328,chr8,66393600,66406400
4329,chr8,66406400,66419200
4330,chr8,66419200,66432000
4331,chr8,66432000,66444800
4332,chr8,66444800,66457600
4333,chr8,66457600,66470400
4334,chr8,66470400,66483200
4335,chr8,66483200,66496000
4336,chr8,66496000,66508800
4337,chr8,66508800,66521600
4338,chr8,66521600,66534400
4339,chr8,66534400,66547200
4340,chr8,66547200,66560000
4341,chr8,66560000,66572800
4342,chr8,66572800,66585600
4343,chr8,66585600,66598400
4344,chr8,66598400,66611200
4345,chr8,66611200,66624000
4346,chr8,66624000,66636800
4347,chr8,66636800,66649600
4348,chr8,66649600,66662400
4349,chr8,66662400,66675200
4350,chr8,66675200,66688000
4351,chr8,66688000,66700800
4352,chr8,66700800,66713600
4353,chr8,66713600,66726400
4354,chr8,66726400,66739200
4355,chr8,66739200,66752000
4356,chr8,66752000,66764800
4357,chr8,66764800,66777600
4358,chr8,66777600,66790400
4359,chr8,66790400,66803200
4360,chr8,66803200,66816000
4361,chr8,66816000,66828800
4362,chr8,66828800,66841600
4363,chr8,66841600,66854400
4364,chr8,66854400,66867200
4365,chr8,66867200,66880000
4366,chr8,66880000,66892800
4367,chr8,66892800,66905600
4368,chr8,66905600,66918400
4369,chr8,66918400,66931200
4370,chr8,66931200,66944000
4371,chr8,66944000,66956800
4372,chr8,66956800,66969600
4373,chr8,66969600,66982400
4374,chr8,66982400,66995200
4375,chr8,66995200,67008000
4376,chr8,67008000,67020800
4377,chr8,67020800,67033600
4378,chr8,67033600,67046400
4379,chr8,67046400,67059200
4380,chr8,67059200,67072000
4381,chr8,67072000,67084800
4382,chr8,67084800,67097600
4383,chr8,67097600,67110400
4384,chr8,67123200,67136000
4385,chr8,67136000,67148800
4386,chr8,67148800,67161600
4387,chr8,67161600,67174400
4388,chr8,67174400,67187200
4389,chr8,67187200,67200000
4390,chr8,67200000,67212800
4391,chr8,67212800,67225600
4392,chr8,67225600,67238400
4393,chr8,67238400,67251200
4394,chr8,67251200,67264000
4395,chr8,67264000,67276800
4396,chr8,67276800,67289600
4397,chr8,67289600,67302400
4398,chr8,67302400,67315200
4399,chr8,67315200,67328000
4400,chr8,67328000,67340800
4401,chr8,67340800,67353600
4402,chr8,67353600,67366400
4403,chr8,67366400,67379200
4404,chr8,67379200,67392000
4405,chr8,67392000,67404800
4406,chr8,67404800,67417600
4407,chr8,67417600,67430400
4408,chr8,67430400,67443200
4409,chr8,67443200,67456000
4410,chr8,67456000,67468800
4411,chr8,67468800,67481600
4412,chr8,67481600,67494400
4413,chr8,67494400,67507200
4414,chr8,67507200,67520000
4415,chr8,67520000,67532800
4416,chr8,67532800,67545600
4417,chr8,67545600,67558400
4418,chr8,67558400,67571200
4419,chr8,67571200,67584000
4420,chr8,67596800,67609600
4421,chr8,67609600,67622400
4422,chr8,67622400,67635200
4423,chr8,67635200,67648000
4424,chr8,67648000,67660800
4425,chr8,67660800,67673600
4426,chr8,67673600,67686400
4427,chr8,67686400,67699200
4428,chr8,67699200,67712000
4429,chr8,67712000,67724800
4430,chr8,67724800,67737600
4431,chr8,67737600,67750400
4432,chr8,67750400,67763200
4433,chr8,67763200,67776000
4434,chr8,67776000,67788800
4435,chr8,67788800,67801600
4436,chr8,67801600,67814400
4437,chr8,67814400,67827200
4438,chr8,67827200,67840000
4439,chr8,67840000,67852800
4440,chr8,67852800,67865600
4441,chr8,67865600,67878400
4442,chr8,67878400,67891200
4443,chr8,67904000,67916800
4444,chr8,67916800,67929600
4445,chr8,67929600,67942400
4446,chr8,67942400,67955200
4447,chr8,67955200,67968000
4448,chr8,67968000,67980800
4449,chr8,67980800,67993600
4450,chr8,67993600,68006400
4451,chr8,68006400,68019200
4452,chr8,68019200,68032000
4453,chr8,68032000,68044800
4454,chr8,68044800,68057600
4455,chr8,68057600,68070400
4456,chr8,68070400,68083200
4457,chr8,68083200,68096000
4458,chr8,68096000,68108800
4459,chr8,68108800,68121600
4460,chr8,68121600,68134400
4461,chr8,68134400,68147200
4462,chr8,68147200,68160000
4463,chr8,68160000,68172800
4464,chr8,68172800,68185600
4465,chr8,68185600,68198400
4466,chr8,68198400,68211200
4467,chr8,68211200,68224000
4468,chr8,68224000,68236800
4469,chr8,68236800,68249600
4470,chr8,68249600,68262400
4471,chr8,68262400,68275200
4472,chr8,68275200,68288000
4473,chr8,68288000,68300800
4474,chr8,68300800,68313600
4475,chr8,68313600,68326400
4476,chr8,68326400,68339200
4477,chr8,68339200,68352000
4478,chr8,68377600,68390400
4479,chr8,68390400,68403200
4480,chr8,68403200,68416000
4481,chr8,68416000,68428800
4482,chr8,68428800,68441600
4483,chr8,68441600,68454400
4484,chr8,68467200,68480000
4485,chr8,68492800,68505600
4486,chr8,68505600,68518400
4487,chr8,68518400,68531200
4488,chr8,68531200,68544000
4489,chr8,68544000,68556800
